genename,WT-Day5-EEC,KO-Day5-EEC,WT-Day5-SLEC,KO-Day5-SLEC,WT-Day8-EEC,KO-Day8-EEC,WT-Day8-SLEC,KO-Day8-SLEC,WT-Day8-MPEC,KO-Day8-MPEC
2310035C23Rik,67.00426905,77.85457375,92.92730137,66.066849,69.0398745,71.40159516,71.85907514,65.97602252,77.88467855,109.9829888
2310036O22Rik,194.6145798,271.8812807,264.2375512,333.060253,315.682566,324.7834264,350.805004,345.8640613,318.7873407,394.2003833
2310039H08Rik,65.87237266,56.20748585,37.78274718,54.41911911,124.5884947,116.4247672,98.6170371,88.61245044,126.9999699,128.8632145
2310040G24Rik,0.481982838,0.640059998,0.525595554,0.309525734,0.190039225,0.643522142,0.078263133,0.170776897,0.264981754,0.654418074
2310044K18Rik,0.04859953,0.022362928,0.105740777,0.0907793,0.081420454,0.379432536,0.122029287,0.10943061,0.288735367,0.068982357
2310047D07Rik,0,0,0.052294555,0.131586887,0.269432886,0.112777208,0.414554511,0.380295576,0.102664322,0.053873147
2310057M21Rik,18.23910369,13.85916982,22.17692702,15.59395785,13.05958178,14.0061431,17.06780142,17.85202732,16.08730535,13.68296413
2310058D17Rik,0.645010278,0.752519127,0.694113307,0.311774627,0.654112145,0.334708123,0.328039892,0.24667174,0.465918393,0.622019073
2310061I04Rik,49.88170152,42.2294679,46.23515344,47.41389486,49.55895364,51.68550172,45.39858556,51.65650458,59.37240785,81.67128005
2310065F04Rik,0,0,0,0,2.745786565,0,0,0.438120367,0.126237318,0.312135518
2310068J16Rik,0.119665247,0.099505574,0.077211136,0.128350915,0.168018195,0.183308017,0.077434745,0.134659083,0.248381304,0.45915067
2310074N15Rik,0.388590019,0.110797128,0.255142214,0.51790858,0.497955744,0.325902019,0.471529715,0.357397369,0.353942673,0.1810369
2410002F23Rik,2.401378866,2.186013966,2.215628493,2.155102069,1.079560524,1.478387316,0.768929174,1.278817306,1.543775546,3.334362765
2410003L11Rik,0,0.03413002,0,0.09722636,0.029234245,0.101428695,0.036875316,0.157441748,0.044593264,0.118354191
2410004B18Rik,53.75463622,59.90928181,65.833298,60.9011063,58.60893569,53.8003156,75.23510124,70.07252253,60.18842821,48.77128493
2410004P03Rik,0.17324226,0.33507907,0.280561508,0.314081365,0.222611177,0.194100608,0.188896758,0.361569826,0.287663775,0.209894397
2410006H16Rik,137.5743147,102.7567334,115.743685,118.812497,113.9534849,103.6403245,95.41665475,102.7232375,108.3524984,124.7076923
2410015M20Rik,602.6741095,723.8023628,507.6859924,788.4014132,1111.358742,1054.949436,922.7161893,870.3547827,1146.543472,1238.841326
2410016O06Rik,7.350409903,7.361773526,9.438952085,10.15030742,6.843480748,6.43543786,6.685312131,6.322522839,7.289551719,10.53232149
2410018L13Rik,0.028780422,0.031656421,0.053385149,0.077797235,0.163342353,0.104472457,0.034202751,0.122715597,0.014336264,0.070679004
2410022M11Rik,3.271451322,6.789220478,7.861774333,7.92305372,14.69135531,24.9557398,15.25224104,27.01277026,16.61340234,36.34527424
2410089E03Rik,1.803632948,2.165555343,3.179853154,2.413837179,3.124587167,2.793611404,2.729986988,2.94216943,2.701404144,3.667626461
2410131K14Rik,4.398325503,4.010892925,3.6629506,3.13453684,5.36563675,5.756633727,6.69805435,6.323951454,6.898650398,9.39539509
2500002B13Rik,11.26206201,7.385590528,8.931988172,4.711924551,9.025143948,7.007561881,4.273247569,3.374317065,6.623940362,6.747017209
2500004C02Rik,10.40236507,12.12406237,11.98563364,9.407616635,4.073411485,6.626222796,5.660650672,6.001133009,4.299005229,7.939656627
2510002D24Rik,4.327664628,5.284033982,4.119284045,4.243891267,8.668799664,11.35241012,8.495328787,8.530841598,8.829278119,13.3457196
2510009E07Rik,0.088982399,0.258048055,0,0,1.244471436,1.376531109,0.077128181,0.641509268,0.230921923,1.098111353
2510017J16Rik,1.177611674,0.896113182,1.414157974,1.439515054,0.171918568,0.442471244,0.571432237,0.446625572,0.089819567,1.873603105
2510039O18Rik,59.80472439,63.1379004,107.6873723,74.97822928,91.76543067,59.11195928,73.60667324,60.22794602,70.61046888,101.6167581
2510046G10Rik,7.853311017,4.1721555,6.730406038,5.763370822,13.29922746,12.71268763,19.7145423,14.90674405,19.32149589,9.543971832
2600006K01Rik,5.265847718,1.090573647,2.943074119,2.715909201,3.641763573,3.315337637,10.3048834,8.999023365,3.609237465,1.135263973
2600014E21Rik,0,0.016272159,0,0,0.087250209,0.044640397,0.022380905,0.041300751,0,0.019558587
2610001J05Rik,148.5772384,120.0738359,82.47027759,111.6796699,144.0638474,149.6144385,146.1418559,136.249912,155.9297184,105.1831166
2610002M06Rik,54.97192258,77.01343896,80.99832629,73.51109171,46.08646629,70.17974383,61.96354647,64.66007193,55.04926891,66.33269878
2610008E11Rik,3.179595864,7.38260566,5.329181023,4.618050338,6.711746865,7.128916866,7.844752074,8.747733038,7.826273109,10.61295828
2610020C07Rik,17.58585974,12.84133695,13.03658065,13.29182933,6.37614584,5.749568205,6.300522697,7.488498102,4.101798901,5.639991043
2610020H08Rik,71.92421005,60.09138545,73.87540242,77.1706597,86.3687346,48.92237922,99.84682397,81.59946931,100.5683051,41.27577932
2610021A01Rik,11.80162491,10.82960825,13.45938813,7.959942487,7.980326681,8.481135419,6.23405775,6.912795422,7.512601583,11.76521508
2610028E06Rik,0,0.064567091,0,0.05983251,0.860928062,0.060923352,0.121625208,0.393404188,0,0.116411206
2610028H24Rik,0.073905331,0,0,0,0.388329898,0.206100487,0,0.063374554,0.132944045,0.065635495
2610035D17Rik,1.676128023,2.68145561,0.997070538,2.147588524,5.242108788,11.00755533,4.880784281,6.245102291,6.764015309,12.17241667
2610037D02Rik,1.042365245,2.003148994,2.243392279,3.112614549,1.715670652,1.17893488,1.558432022,1.929583235,1.647962351,3.092034231
2610044O15Rik8,134.7410374,174.1751574,133.0420568,138.7123869,149.646472,162.5162567,125.7335961,136.512759,146.5847969,140.7582922
2610203C20Rik,0,0,0.290017614,0.029176638,0.282562848,0.086375807,0.14733283,0.198518614,0.078582983,0.097570068
2610206C17Rik,0.31050302,0.297548857,0.051718952,0.234684321,0.452122368,0.5420178,0.380150588,0.567021996,0.684998242,0.43843208
2610301B20Rik,17.0775624,15.3322109,10.25889571,9.401558728,14.58015372,20.88547998,16.23439435,13.10449525,27.80633388,26.25046622
2610306M01Rik,0.299185777,0.473785732,0.22388355,0.516349049,1.153638706,1.091691749,1.705080879,1.562408382,1.08824503,0.994714656
2610307P16Rik,0.014208201,0.093506524,0.022884075,0.024233808,0.162726428,0.059405023,0.009774233,0,0,0.060594515
2610318N02Rik,21.21814108,19.77650721,17.06635907,26.53361762,9.71512786,13.52717151,12.01522609,14.33205578,6.876836075,7.546268955
2610507B11Rik,23.27372894,24.56360176,37.81968738,25.13838622,17.1387153,17.48895399,15.47336879,18.092056,15.42002932,31.44150387
2610507I01Rik,0.50455557,1.081416713,0.378497516,0.731700121,0.852231544,1.533887268,2.69532031,1.529590297,0.859293164,2.204096648
2610524H06Rik,40.06323837,34.55107922,22.41581589,40.18556261,24.34554082,37.90400553,21.23783368,29.82406521,26.41912507,34.97447503
2610528A11Rik,0.055179566,0.058483573,0.13826674,3.079082401,0.784792564,0.365850355,18.01482033,24.31358504,0.164918111,0.120268527
2700012I20Rik,0.186372466,0.338870317,0.14449672,0.592656919,0.679525547,0.422036193,0.430636284,0.647112645,0.726764917,0.111625395
2700038G22Rik,22.20040872,9.662117129,16.81116833,12.72116193,3.864101071,4.604514752,2.37232431,1.37433195,2.803083368,2.15405556
2700049A03Rik,11.90752976,9.144504663,17.11274173,11.35055061,6.466129416,7.109818496,7.011348818,7.65503404,5.169248557,12.37851844
2700060E02Rik,82.05352683,74.25756584,65.01196348,60.12056935,46.61785945,49.21989865,38.58003309,43.87000725,43.05391126,54.56391351
2700062C07Rik,27.62156642,20.55199426,13.13530547,21.59462701,35.28244783,37.58533467,32.43461381,32.53606988,40.40918169,33.39827435
2700081O15Rik,0.324613143,0.510699172,0.7655216,0.833624104,0.209709726,0.16579265,0.657832512,0.728874416,0.25880062,0.270410823
2700097O09Rik,58.147584,36.05211099,33.29018245,20.19058455,12.63774581,12.64023151,7.858746078,7.292864505,11.96168648,11.40437514
2810001G20Rik,23.80084809,16.1674136,17.65653995,15.75922766,70.56712179,50.25756864,52.18648717,45.89283144,65.27484468,53.82696447
2810002D19Rik,9.928380361,11.33145534,6.027427668,7.552141634,18.82486416,15.59737508,17.66788938,15.80525644,17.18727894,11.35270433
2810004N23Rik,15.34732689,13.49035484,14.79176363,12.28182094,5.917048203,6.56934281,4.417598655,4.636956669,6.940382138,9.566697912
2810006K23Rik,1.948452261,2.609841857,3.091150484,5.010842585,1.762690282,2.870568991,2.904311835,4.344768353,1.900732018,2.806884316
2810013P06Rik,8.953406224,12.02951274,12.98774358,12.91916559,25.56719482,26.78136764,34.96734921,31.57692871,27.61767321,31.71561198
2810021J22Rik,5.504603828,6.757744895,4.640655832,5.800382902,7.599708404,6.655501167,6.835015624,7.964142258,5.035955736,10.80408116
2810402E24Rik,1.657660889,2.705849465,1.677909885,2.314368172,2.836887985,2.528167963,2.448128659,2.582594942,2.423124735,2.82365817
2810403A07Rik,21.03316596,24.26261131,29.5137067,21.81060265,17.79250347,15.75452156,15.50005827,13.84770852,18.326552,24.69902072
2810403D21Rik,0.220126622,0.089316591,0.124194235,0.029102522,0.142077305,0.191639701,0.047033689,0.05520245,0.170963983,0.162373856
2810405F17Rik,0.50569394,0.316987819,0.444831554,0.419625208,0.623090587,0.617407068,0.811075128,0.565367996,0.706478247,0.654535195
2810408A11Rik,0.242022165,0.536852156,0.349058903,0.236368887,0.608096803,0.524159626,0.47570611,0.977526,0.473629079,0.620511648
2810408I11Rik,68.93120742,62.68955236,69.88804227,52.06058752,6.739812943,6.583561082,4.244398939,4.640109704,3.283375507,5.937044268
2810414N06Rik,1.787483597,1.069506906,0.869844951,1.893386172,1.419632331,3.129723223,1.379604434,2.820198911,2.42206159,1.98637089
2810417H13Rik,5146.769083,4549.099759,4387.189948,3812.833747,490.7090401,618.3597413,386.2758067,542.2847899,217.9446401,360.1849835
2810428I15Rik,5.050528303,7.441737957,5.202221796,10.18290742,14.16680253,15.52561068,18.60718388,14.86668553,14.5808616,17.18843486
2810428J06Rik,0.389796962,0.463232226,0.190106086,0.283273228,0.731131369,0.307483741,0.938641578,0.460828756,0.663674134,1.104682411
2810429I04Rik,14.0146844,7.856090063,9.792586681,3.254501292,2.722328951,2.45327095,1.054143685,1.008683717,2.425352464,1.427159012
2810430I11Rik,0.096934932,0,0,0.248001418,2.224189409,0.244731453,0,0.155298272,0.083853291,0.138224264
2810454H06Rik,6.614120844,5.271380715,7.808462982,5.819183324,15.90862882,15.86566445,10.08224377,8.325414846,14.68718069,22.97914257
2810455O05Rik,3.19851513,3.576197311,4.524485256,4.414614404,1.74980006,1.600809559,1.469379522,2.363145634,1.580100663,2.292336787
2810459M11Rik,0,0,0.023146158,0,0.111685854,0.090451661,0,0.009557683,0.094075018,0.093795273
2810468N07Rik,4.049051821,2.298246137,2.695984964,5.66069776,5.703118554,9.163089217,25.50170412,20.07420086,5.260883634,2.899425456
2810474O19Rik,89.57596165,98.22161976,113.8546344,78.5728222,141.948541,135.6243939,116.7601558,138.1384462,154.8174578,191.560939
2900005J15Rik,0,0.134781714,0.043217155,0.026789819,0.131617306,0.112513747,0.015703823,0.060543628,0.008738893,0.14070617
2900026A02Rik,0.141975795,0,0.02755138,0.026000647,0.678960168,0.066638524,0.028171541,0.167586846,0.123287601,0.034758967
2900041M22Rik,5.554695003,3.851601797,8.882917192,7.57378197,19.1785199,10.42939918,17.90052522,10.87262815,16.53738535,4.758261522
2900060B14Rik,0.692650604,1.188764731,0.345748872,0.314748031,0.521149229,0.636482732,0.122337509,0.330790616,0.282844573,0.74563373
2900076A07Rik,15.81709793,15.92615372,9.759332324,14.42341736,21.97539419,18.00152985,21.91633314,15.98800166,23.16343836,14.85961696
2900079G21Rik,0,0,0.087622747,0,0.159979393,0.046272652,0,0.304650094,0.042778902,0.052871267
2900089D17Rik,0,0.069129389,0.021225435,0.056124292,0.400901791,0.127437509,0.206699635,0.357238159,0.219960884,0.418704483
2900093K20Rik,1.160320497,1.039284162,0.544465211,0.832586234,4.674353957,3.136690528,3.337036924,3.339492154,4.306668402,3.079950655
2900097C17Rik,0.273036744,0.304425933,0.421507651,0.146454078,0.325532954,0.256017785,0.323657596,0.422806654,0.108945842,0.200212913
3010003L21Rik,0.156201995,0.224819985,0.196419329,0.192358862,0.396451246,0.349561427,0.583529968,0.437452407,0.406632961,0.600101497
3010026O09Rik,0.736741824,0.850451118,0.579688691,0.907995964,0.540691733,0.696310441,0.611360052,0.779510189,0.583173797,0.62064473
3110001I22Rik,23.72386899,22.2750333,23.12398169,22.11200664,21.21383795,18.70527279,24.07384732,21.41930531,17.32019861,15.26003774
3110002H16Rik,34.57854337,34.76496934,20.07521961,37.80880677,55.34035136,63.32589832,92.59687848,95.96941124,66.50390604,52.14720484
3110009E18Rik,50.86878483,47.02492132,35.13115181,40.83179802,48.31361789,41.162683,33.65168884,30.17876786,40.54414891,46.14688482
3110040N11Rik,96.93567862,118.07732,83.94143284,106.819795,143.2821429,146.4981008,142.783166,131.6807914,147.3293863,125.3175897
3110043O21Rik,1.993091634,1.791037118,1.133730795,1.175994111,1.491662277,2.21774653,1.967431682,1.743657345,1.798263855,4.042798134
3110045C21Rik,8.580036201,8.57052621,5.997201362,5.207662029,3.211862145,3.418013454,3.411655791,2.530021069,1.851484898,1.756525082
3110056K07Rik,11.5158495,14.4135066,10.4235754,12.70214897,28.02449241,24.31490256,25.01110334,22.79128581,32.33820896,25.8813904
3110062M04Rik,0.664330967,0.544815509,0.284283942,0.694148837,2.415851706,1.95532276,2.526029662,2.500547461,1.853737072,1.75604348
3110070M22Rik,0.105102251,0.266014989,0.397685163,0.528782301,0.27324269,0.429978311,0.194608008,0.585517262,0.191572625,0.16721247
3110082I17Rik,6.120741256,2.29251314,3.523654312,2.461452716,0.5030835,0.722015622,0.324832743,0.178663794,0.401311799,0.677538764
3110083C13Rik,3.534604342,1.024473424,1.25400183,0.425562193,1.254624704,2.192895673,1.400766197,0.783745778,1.88449003,1.273014438
3222401L13Rik,0,0.095403539,0.027234317,0,0.118743173,0.14452804,0.020885506,0.193015564,0.060135977,0.291735728
3300002I08Rik,0.702946344,0.984635925,0.727957173,0.647503055,0.392883163,0.539623168,0.916006586,0.98244189,0.43955537,0.944788254
3300005D01Rik,0.228108533,0.188164073,0.118707744,0.041770772,0.054715311,0.155219765,0,0,0.082383751,0.098976735
3425401B19Rik,0.047603683,0,0,0,0.473071615,0.023803386,0,0.060339043,0.023712611,0.084571076
3830403N18Rik,4.079295799,7.154425389,9.01574044,3.579046567,6.613637856,2.984119355,4.797653475,2.130716088,4.847689357,3.665467776
3830406C13Rik,255.3387338,237.9369086,165.1662273,201.7399111,240.7273933,267.4687843,202.9472447,229.6975531,257.4895025,245.1154231
3830408C21Rik,0.373727336,2.461644237,1.881355918,1.459286327,2.479681333,0.976398745,1.511217089,0.795513428,0.988502368,1.94743577
3830432H09Rik,0,0,0,0,0.658907311,0.063467149,0.027704285,0.060453137,0.065671057,0
4430402I18Rik,0.023894649,0.056637221,0.031733481,0.010188805,0.305795986,0.152548797,0.102900512,0.177011124,0.057259396,0.101904857
4631405J19Rik,0,0,0.035120987,0,0.254200982,0.053965401,0.085504669,0,0.047581798,0.058807259
4631405K08Rik,0,0,0.603981765,0,2.318827331,0.24584238,0,0.666061797,0.230833187,0
4632404H12Rik,2.95023376,4.087770281,5.124071027,3.217960433,2.812446475,1.768111165,1.449312707,1.823986949,2.861634199,3.083278603
4632415L05Rik,5.318187147,8.914617972,8.092904677,6.139583464,5.616523401,6.109910731,6.336847875,6.211245271,5.542599717,6.439713824
4632427E13Rik,8.646954388,11.74814404,9.244138467,10.91315768,8.204412194,9.145638906,7.217126739,9.048876721,6.719167963,12.73975796
4632428C04Rik,0.957893768,1.190577089,0.841585381,1.989243956,0.615562587,0.293821201,2.817788102,3.175813223,0.183065096,0.430180616
4732414G09Rik,0,0,0,0,0.113835148,0.010964808,0,0.011146582,0,0.026334804
4732416N19Rik,1.361308044,1.42930464,0.991988468,2.073695571,4.989657675,4.139482092,4.930176166,4.333834068,4.41500216,3.003025642
4732440D04Rik,3.024700795,1.904420051,2.916441509,1.745379607,5.989606193,6.821531172,5.530397717,5.852264005,7.134607677,5.382188593
4732487G21Rik,1.685775102,2.334846697,3.557352097,2.397303418,2.009691607,2.11535378,1.264303703,1.703012811,1.292370953,3.349128075
4732491K20Rik,1.911054277,2.476785413,1.276837027,1.976265332,1.169478156,2.704215989,0.74429943,0.926812719,0.833228443,2.497940911
4831440E17Rik,0.185350509,0.098224404,0.116110966,0.244875279,1.101882382,1.549845006,0.994152811,0.966332194,1.365841432,1.301206698
4833403J16Rik,2.859620489,5.2867357,6.672585315,6.66896362,5.486854295,4.103959425,3.619901435,3.656052569,4.679582581,7.297621324
4833407H14Rik,16.63266797,22.32963971,22.35216705,25.58571429,26.01885188,42.68376581,40.81235268,55.80070832,21.62455207,20.542704
4833412C05Rik,0,0,0,0,0.251440867,0.089924213,0.038277047,0.022285437,0,0.37687073
4833412K13Rik,0.268943971,0.464061312,0.839878446,0.319852296,0.157086308,0.303074013,0.568910435,0.065642076,0.215368782,0.066851455
4833413E03Rik,0,0,0,0,0.1252259,0.032205601,0,0.051091453,0.020801401,0.057378123
4833413G10Rik,0.032920072,0.329843191,0.125341711,0.432630869,0.093789876,0.095719245,0.274377116,0.140366471,0.225807767,0.521939598
4833417C18Rik,2.506891581,1.287713709,1.288448866,1.793084629,3.759092436,4.302319313,4.230692375,4.429536328,3.304473192,3.313575598
4833418N02Rik,0.091758285,0.094219544,0.335672042,0.463125229,0.370351079,0.433720301,0.50306903,0.699532773,0.25810852,0.349998577
4833420G17Rik,109.8977324,153.2649647,174.4246098,122.2672254,145.2449558,151.7813391,133.8876307,143.1861003,134.5423219,226.4173816
4833439L19Rik,47.11639506,39.00274383,46.58282159,53.36276952,33.88683983,37.65580318,45.88297152,50.92032332,31.6019545,36.68386352
4833445I07Rik,0.30983277,0.441493368,0.291610931,0.375269424,0.34997379,0.514463405,0.340772433,0.389660426,0.351220822,0.577671028
4921507P07Rik,0.060873814,0.52960033,0.17200893,0.100612051,0.199196401,0.105720614,0.079146324,0.094452055,0.046607427,0.808434347
4921511C10Rik,0.121575115,0.141431779,0.31508382,0.2322386,0.243449,0.206701907,0.166050644,0.160091017,0.126628527,0.33727732
4921511H03Rik,0,0,0,0,0.184542197,0.01777544,0.015518449,0.031584945,0,0
4921514A10Rik,0,0,0,0,0.528514171,0.029945556,0.032940161,0.106419728,0,0.081285291
4921522P10Rik,0.062657816,0,0,0.020931521,0.161249576,0.011037524,0,0.03366151,0,0.07644387
4921524J17Rik,41.09224464,49.93458743,38.73524887,37.79375355,38.42791318,46.43342927,40.8572612,43.17981431,43.31529075,47.92686798
4921531C22Rik,0.241197616,0.368524533,0.52762122,0.33650522,0.779027259,0.827998463,1.13588748,0.895170204,0.800573917,0.688255575
4921534H16Rik,0,0.121588069,0,0.024678521,0.324247474,0.052053509,0.068166222,0.168532943,0,0
4930402H24Rik,5.282672964,6.172880259,7.363765422,5.994132,9.170124859,5.460130671,7.280443791,5.169498863,6.799029178,6.718541657
4930403D09Rik,0.06617305,0.17948068,0.459584519,0.332208903,0.248517178,0.247454148,0.251074968,0.394768571,0.212647277,0.579876886
